city,country,temperature_celsius,feels_like_celsius,humidity_percent,weather_main,weather_description,timestamp_utc,wind_speed_mps,latitude,longitude,load_timestamp_utc
Ghaziabad,IN,28.35,32.48,77,Clear,clear sky,2025-09-05 14:34:52+00:00,3.33,28.6667,77.4333,2025-09-05 14:34:52
Mumbai,IN,26.99,30.6,89,Mist,mist,2025-09-05 15:32:42+00:00,2.57,19.0144,72.8479,2025-09-05 15:32:42
Delhi,IN,28.05,31.91,78,Mist,mist,2025-09-05 15:31:42+00:00,1.54,28.6667,77.2167,2025-09-05 15:32:42
Bengaluru,IN,23.19,23.76,84,Rain,light rain,2025-09-05 15:31:42+00:00,2.57,12.9762,77.6033,2025-09-05 15:32:42
Chennai,IN,30.32,37.32,84,Mist,mist,2025-09-05 15:28:07+00:00,6.26,13.0878,80.2785,2025-09-05 15:32:42
Kolkata,IN,28.97,35.97,89,Haze,haze,2025-09-05 15:32:42+00:00,2.57,22.5697,88.3697,2025-09-05 15:32:42
Hyderabad,IN,27.23,29.16,69,Clouds,scattered clouds,2025-09-05 15:30:14+00:00,2.06,17.3753,78.4744,2025-09-05 15:32:42
Jaipur,IN,24.62,25.59,94,Rain,moderate rain,2025-09-05 15:32:42+00:00,7.2,26.9167,75.8167,2025-09-05 15:32:42
Pune,IN,23.56,24.5,97,Clouds,overcast clouds,2025-09-05 15:30:10+00:00,2.89,18.5196,73.8553,2025-09-05 15:32:42
Ghaziabad,IN,28.0,31.95,79,Clear,clear sky,2025-09-05 15:32:42+00:00,3.54,28.6667,77.4333,2025-09-05 15:32:42
Mumbai,IN,26.99,30.6,89,Mist,mist,2025-09-05 16:40:24+00:00,2.06,19.0144,72.8479,2025-09-05 16:40:24
Delhi,IN,27.05,30.77,89,Mist,mist,2025-09-05 16:37:35+00:00,1.03,28.6667,77.2167,2025-09-05 16:40:24
Bengaluru,IN,23.28,23.83,83,Clouds,broken clouds,2025-09-05 16:38:42+00:00,4.46,12.9762,77.6033,2025-09-05 16:40:24
Chennai,IN,30.26,37.26,86,Drizzle,light intensity drizzle,2025-09-05 16:40:24+00:00,6.26,13.0878,80.2785,2025-09-05 16:40:24
Kolkata,IN,28.97,35.97,89,Haze,haze,2025-09-05 16:39:28+00:00,3.09,22.5697,88.3697,2025-09-05 16:40:24
Hyderabad,IN,27.23,29.16,69,Haze,haze,2025-09-05 16:38:00+00:00,2.06,17.3753,78.4744,2025-09-05 16:40:24
Jaipur,IN,24.62,25.59,94,Clouds,overcast clouds,2025-09-05 16:40:24+00:00,4.12,26.9167,75.8167,2025-09-05 16:40:24
Pune,IN,23.56,24.48,96,Clouds,overcast clouds,2025-09-05 16:38:51+00:00,3.02,18.5196,73.8553,2025-09-05 16:40:24
Ghaziabad,IN,27.71,31.39,80,Clear,clear sky,2025-09-05 16:40:24+00:00,3.3,28.6667,77.4333,2025-09-05 16:40:24
Mumbai,IN,25.99,25.99,94,Clouds,overcast clouds,2025-09-05 17:30:36+00:00,4.63,19.0144,72.8479,2025-09-05 17:30:36
Delhi,IN,27.05,30.77,89,Mist,mist,2025-09-05 17:28:15+00:00,2.06,28.6667,77.2167,2025-09-05 17:30:36
Bengaluru,IN,22.76,23.28,84,Clouds,scattered clouds,2025-09-05 17:28:07+00:00,3.09,12.9762,77.6033,2025-09-05 17:30:36
Chennai,IN,29.03,36.03,87,Clouds,broken clouds,2025-09-05 17:27:09+00:00,5.36,13.0878,80.2785,2025-09-05 17:30:36
Kolkata,IN,28.97,35.97,89,Haze,haze,2025-09-05 17:30:30+00:00,2.57,22.5697,88.3697,2025-09-05 17:30:36
Hyderabad,IN,25.73,26.53,83,Clouds,scattered clouds,2025-09-05 17:26:21+00:00,2.06,17.3753,78.4744,2025-09-05 17:30:36
Jaipur,IN,24.62,25.59,94,Mist,mist,2025-09-05 17:30:36+00:00,4.12,26.9167,75.8167,2025-09-05 17:30:36
Pune,IN,23.56,24.48,96,Clouds,overcast clouds,2025-09-05 17:30:03+00:00,2.85,18.5196,73.8553,2025-09-05 17:30:36
Ghaziabad,IN,27.34,30.74,82,Clear,clear sky,2025-09-05 17:30:36+00:00,3.21,28.6667,77.4333,2025-09-05 17:30:36
Mumbai,IN,25.99,25.99,94,Mist,mist,2025-09-05 18:42:37+00:00,2.06,19.0144,72.8479,2025-09-05 18:42:50
Delhi,IN,27.05,30.15,83,Mist,mist,2025-09-05 18:42:49+00:00,2.57,28.6667,77.2167,2025-09-05 18:42:50
Bengaluru,IN,22.17,22.74,88,Clouds,broken clouds,2025-09-05 18:39:02+00:00,3.87,12.9762,77.6033,2025-09-05 18:42:50
Chennai,IN,28.95,35.71,85,Mist,mist,2025-09-05 18:42:49+00:00,5.14,13.0878,80.2785,2025-09-05 18:42:50
Kolkata,IN,27.97,34.97,100,Haze,haze,2025-09-05 18:40:07+00:00,2.57,22.5697,88.3697,2025-09-05 18:42:50
Hyderabad,IN,25.73,26.53,83,Clouds,scattered clouds,2025-09-05 18:39:12+00:00,2.06,17.3753,78.4744,2025-09-05 18:42:50
Jaipur,IN,24.62,25.75,100,Mist,mist,2025-09-05 18:42:49+00:00,5.14,26.9167,75.8167,2025-09-05 18:42:50
Pune,IN,23.56,24.48,96,Clouds,overcast clouds,2025-09-05 18:42:04+00:00,2.78,18.5196,73.8553,2025-09-05 18:42:50
Ghaziabad,IN,27.05,30.15,83,Clouds,few clouds,2025-09-05 18:42:50+00:00,3.67,28.6667,77.4333,2025-09-05 18:42:50
Mumbai,IN,26.99,30.6,89,Mist,mist,2025-09-05 19:20:10+00:00,4.12,19.0144,72.8479,2025-09-05 19:23:07
Delhi,IN,27.05,30.77,89,Mist,mist,2025-09-05 19:22:24+00:00,5.14,28.6667,77.2167,2025-09-05 19:23:07
Bengaluru,IN,21.94,22.54,90,Clouds,broken clouds,2025-09-05 19:18:08+00:00,3.87,12.9762,77.6033,2025-09-05 19:23:07
Chennai,IN,28.55,35.11,88,Mist,mist,2025-09-05 19:23:06+00:00,4.47,13.0878,80.2785,2025-09-05 19:23:07
Kolkata,IN,27.97,34.36,94,Haze,haze,2025-09-05 19:23:07+00:00,2.57,22.5697,88.3697,2025-09-05 19:23:07
Hyderabad,IN,23.73,24.61,94,Clouds,broken clouds,2025-09-05 19:20:12+00:00,5.14,17.3753,78.4744,2025-09-05 19:23:07
Jaipur,IN,24.62,25.75,100,Mist,mist,2025-09-05 19:23:07+00:00,5.14,26.9167,75.8167,2025-09-05 19:23:07
Pune,IN,23.56,24.5,97,Clouds,overcast clouds,2025-09-05 19:23:07+00:00,2.78,18.5196,73.8553,2025-09-05 19:23:07
Ghaziabad,IN,26.86,29.96,86,Clouds,few clouds,2025-09-05 19:23:07+00:00,3.67,28.6667,77.4333,2025-09-05 19:23:07
Mumbai,IN,26.99,30.6,89,Mist,mist,2025-09-05 20:33:20+00:00,4.12,19.0144,72.8479,2025-09-05 20:33:21
Delhi,IN,27.05,31.32,94,Mist,mist,2025-09-05 20:30:17+00:00,4.12,28.6667,77.2167,2025-09-05 20:33:21
Bengaluru,IN,21.38,21.95,91,Clouds,overcast clouds,2025-09-05 20:29:17+00:00,3.84,12.9762,77.6033,2025-09-05 20:33:21
Chennai,IN,28.38,34.38,87,Mist,mist,2025-09-05 20:30:15+00:00,4.47,13.0878,80.2785,2025-09-05 20:33:21
Kolkata,IN,27.97,34.36,94,Haze,haze,2025-09-05 20:33:20+00:00,2.06,22.5697,88.3697,2025-09-05 20:33:21
Hyderabad,IN,23.73,24.61,94,Mist,mist,2025-09-05 20:28:28+00:00,4.12,17.3753,78.4744,2025-09-05 20:33:21
Jaipur,IN,24.62,25.75,100,Clouds,overcast clouds,2025-09-05 20:33:20+00:00,4.63,26.9167,75.8167,2025-09-05 20:33:21
Pune,IN,23.56,24.48,96,Clouds,overcast clouds,2025-09-05 20:28:48+00:00,2.95,18.5196,73.8553,2025-09-05 20:33:21
Ghaziabad,IN,26.44,26.44,85,Clouds,scattered clouds,2025-09-05 20:33:21+00:00,3.65,28.6667,77.4333,2025-09-05 20:33:21
Mumbai,IN,26.99,30.6,89,Mist,mist,2025-09-05 21:26:31+00:00,5.66,19.0144,72.8479,2025-09-05 21:26:31
Delhi,IN,27.05,30.15,83,Mist,mist,2025-09-05 21:26:31+00:00,4.12,28.6667,77.2167,2025-09-05 21:26:31
Bengaluru,IN,21.38,21.95,91,Clouds,overcast clouds,2025-09-05 21:24:10+00:00,3.64,12.9762,77.6033,2025-09-05 21:26:31
Chennai,IN,27.64,32.78,91,Mist,mist,2025-09-05 21:26:31+00:00,4.92,13.0878,80.2785,2025-09-05 21:26:31
Kolkata,IN,27.97,34.36,94,Haze,haze,2025-09-05 21:26:31+00:00,2.57,22.5697,88.3697,2025-09-05 21:26:31
Hyderabad,IN,23.73,24.46,88,Mist,mist,2025-09-05 21:26:31+00:00,6.17,17.3753,78.4744,2025-09-05 21:26:31
Jaipur,IN,24.62,25.75,100,Mist,mist,2025-09-05 21:26:31+00:00,4.63,26.9167,75.8167,2025-09-05 21:26:31
Pune,IN,23.56,24.48,96,Clouds,overcast clouds,2025-09-05 21:25:25+00:00,3.13,18.5196,73.8553,2025-09-05 21:26:31
Ghaziabad,IN,26.44,26.44,85,Clouds,scattered clouds,2025-09-05 21:26:31+00:00,3.65,28.6667,77.4333,2025-09-05 21:26:31
Mumbai,IN,26.99,30.6,89,Clouds,broken clouds,2025-09-05 22:32:45+00:00,5.14,19.0144,72.8479,2025-09-05 22:32:45
Delhi,IN,27.05,30.15,83,Mist,mist,2025-09-05 22:30:10+00:00,3.09,28.6667,77.2167,2025-09-05 22:32:45
Bengaluru,IN,20.94,21.44,90,Clouds,broken clouds,2025-09-05 22:32:45+00:00,3.09,12.9762,77.6033,2025-09-05 22:32:45
Chennai,IN,27.27,31.77,92,Mist,mist,2025-09-05 22:30:15+00:00,4.47,13.0878,80.2785,2025-09-05 22:32:45
Kolkata,IN,27.97,34.36,94,Haze,haze,2025-09-05 22:32:45+00:00,2.06,22.5697,88.3697,2025-09-05 22:32:45
Hyderabad,IN,23.73,24.61,94,Mist,mist,2025-09-05 22:30:16+00:00,4.63,17.3753,78.4744,2025-09-05 22:32:45
Jaipur,IN,24.62,25.59,94,Mist,mist,2025-09-05 22:32:45+00:00,5.14,26.9167,75.8167,2025-09-05 22:32:45
Pune,IN,23.56,24.48,96,Clouds,overcast clouds,2025-09-05 22:30:27+00:00,2.92,18.5196,73.8553,2025-09-05 22:32:45
Ghaziabad,IN,26.07,26.07,86,Clouds,broken clouds,2025-09-05 22:32:45+00:00,3.7,28.6667,77.4333,2025-09-05 22:32:45
Mumbai,IN,24.99,26.0,94,Clouds,broken clouds,2025-09-05 23:25:08+00:00,4.12,19.0144,72.8479,2025-09-05 23:26:59
Delhi,IN,27.05,30.77,89,Mist,mist,2025-09-05 23:26:59+00:00,3.6,28.6667,77.2167,2025-09-05 23:26:59
Bengaluru,IN,20.64,21.14,91,Clouds,broken clouds,2025-09-05 23:25:04+00:00,4.12,12.9762,77.6033,2025-09-05 23:26:59
Chennai,IN,27.35,31.75,90,Mist,mist,2025-09-05 23:24:12+00:00,4.47,13.0878,80.2785,2025-09-05 23:26:59
Kolkata,IN,27.97,34.36,94,Haze,haze,2025-09-05 23:26:59+00:00,1.54,22.5697,88.3697,2025-09-05 23:26:59
Hyderabad,IN,23.73,24.46,88,Mist,mist,2025-09-05 23:26:12+00:00,5.14,17.3753,78.4744,2025-09-05 23:26:59
Jaipur,IN,24.62,25.59,94,Mist,mist,2025-09-05 23:26:11+00:00,4.12,26.9167,75.8167,2025-09-05 23:26:59
Pune,IN,23.56,24.48,96,Clouds,overcast clouds,2025-09-05 23:25:25+00:00,2.92,18.5196,73.8553,2025-09-05 23:26:59
Ghaziabad,IN,26.07,26.07,86,Clouds,broken clouds,2025-09-05 23:26:59+00:00,3.7,28.6667,77.4333,2025-09-05 23:26:59
Mumbai,IN,24.99,26.0,94,Clouds,overcast clouds,2025-09-06 02:54:06+00:00,4.63,19.0144,72.8479,2025-09-06 03:01:10
Delhi,IN,28.05,33.73,89,Mist,mist,2025-09-06 03:01:09+00:00,4.12,28.6667,77.2167,2025-09-06 03:01:10
Bengaluru,IN,22.84,23.32,82,Clouds,scattered clouds,2025-09-06 03:00:06+00:00,4.63,12.9762,77.6033,2025-09-06 03:01:10
Chennai,IN,29.48,36.48,85,Mist,mist,2025-09-06 03:01:09+00:00,3.6,13.0878,80.2785,2025-09-06 03:01:10
Kolkata,IN,29.97,36.97,84,Haze,haze,2025-09-06 02:58:18+00:00,3.09,22.5697,88.3697,2025-09-06 03:01:10
Hyderabad,IN,24.23,24.75,78,Haze,haze,2025-09-06 03:01:09+00:00,5.14,17.3753,78.4744,2025-09-06 03:01:10
Jaipur,IN,24.62,25.59,94,Clouds,overcast clouds,2025-09-06 03:01:09+00:00,4.12,26.9167,75.8167,2025-09-06 03:01:10
Pune,IN,24.67,25.67,95,Clouds,overcast clouds,2025-09-06 03:01:09+00:00,3.39,18.5196,73.8553,2025-09-06 03:01:10
Ghaziabad,IN,27.69,31.61,82,Clouds,broken clouds,2025-09-06 03:01:10+00:00,4.62,28.6667,77.4333,2025-09-06 03:01:10
Mumbai,IN,24.99,26.0,94,Clouds,overcast clouds,2025-09-06 04:32:18+00:00,4.12,19.0144,72.8479,2025-09-06 04:36:51
Delhi,IN,30.05,37.05,79,Mist,mist,2025-09-06 04:33:02+00:00,4.12,28.6667,77.2167,2025-09-06 04:36:51
Bengaluru,IN,25.34,25.91,76,Clouds,scattered clouds,2025-09-06 04:32:48+00:00,4.63,12.9762,77.6033,2025-09-06 04:36:51
Chennai,IN,31.69,38.69,75,Clouds,few clouds,2025-09-06 04:32:40+00:00,3.6,13.0878,80.2785,2025-09-06 04:36:51
Kolkata,IN,31.97,38.97,70,Haze,haze,2025-09-06 04:30:44+00:00,3.6,22.5697,88.3697,2025-09-06 04:36:51
Hyderabad,IN,26.23,26.23,73,Haze,haze,2025-09-06 04:34:31+00:00,7.2,17.3753,78.4744,2025-09-06 04:36:51
Jaipur,IN,25.62,26.56,89,Mist,mist,2025-09-06 04:36:51+00:00,5.66,26.9167,75.8167,2025-09-06 04:36:51
Pune,IN,25.22,26.2,92,Clouds,overcast clouds,2025-09-06 04:28:38+00:00,4.34,18.5196,73.8553,2025-09-06 04:36:51
Ghaziabad,IN,30.24,35.63,70,Clouds,scattered clouds,2025-09-06 04:36:51+00:00,5.57,28.6667,77.4333,2025-09-06 04:36:51
Mumbai,IN,24.99,26.0,94,Clouds,overcast clouds,2025-09-06 05:30:15+00:00,6.17,19.0144,72.8479,2025-09-06 05:30:34
Delhi,IN,31.05,38.05,74,Mist,mist,2025-09-06 05:26:19+00:00,4.63,28.6667,77.2167,2025-09-06 05:30:34
Bengaluru,IN,26.59,26.59,76,Clouds,scattered clouds,2025-09-06 05:25:52+00:00,4.12,12.9762,77.6033,2025-09-06 05:30:34
Chennai,IN,33.32,40.32,71,Clouds,scattered clouds,2025-09-06 05:30:03+00:00,3.6,13.0878,80.2785,2025-09-06 05:30:34
Kolkata,IN,31.97,38.97,70,Haze,haze,2025-09-06 05:28:07+00:00,4.12,22.5697,88.3697,2025-09-06 05:30:34
Hyderabad,IN,29.23,31.59,61,Clouds,scattered clouds,2025-09-06 05:26:01+00:00,5.14,17.3753,78.4744,2025-09-06 05:30:34
Jaipur,IN,25.62,26.69,94,Mist,mist,2025-09-06 05:25:46+00:00,5.14,26.9167,75.8167,2025-09-06 05:30:34
Pune,IN,26.34,26.34,84,Clouds,overcast clouds,2025-09-06 05:25:58+00:00,5.05,18.5196,73.8553,2025-09-06 05:30:34
Ghaziabad,IN,31.38,37.38,66,Clouds,scattered clouds,2025-09-06 05:30:34+00:00,5.66,28.6667,77.4333,2025-09-06 05:30:34
Mumbai,IN,26.99,30.0,83,Mist,mist,2025-09-06 06:40:05+00:00,7.72,19.0144,72.8479,2025-09-06 06:42:00
Delhi,IN,31.05,38.05,74,Haze,haze,2025-09-06 06:38:25+00:00,4.63,28.6667,77.2167,2025-09-06 06:42:00
Bengaluru,IN,26.67,28.52,73,Clouds,scattered clouds,2025-09-06 06:37:21+00:00,3.6,12.9762,77.6033,2025-09-06 06:42:00
Chennai,IN,33.74,40.74,69,Clouds,scattered clouds,2025-09-06 06:41:59+00:00,2.68,13.0878,80.2785,2025-09-06 06:42:00
Kolkata,IN,32.97,39.97,62,Haze,haze,2025-09-06 06:42:00+00:00,4.12,22.5697,88.3697,2025-09-06 06:42:00
Hyderabad,IN,29.23,31.59,61,Clouds,scattered clouds,2025-09-06 06:40:13+00:00,5.14,17.3753,78.4744,2025-09-06 06:42:00
Jaipur,IN,27.62,31.57,83,Clouds,broken clouds,2025-09-06 06:42:00+00:00,5.14,26.9167,75.8167,2025-09-06 06:42:00
Pune,IN,26.34,26.34,84,Clouds,overcast clouds,2025-09-06 06:40:11+00:00,5.91,18.5196,73.8553,2025-09-06 06:42:00
Ghaziabad,IN,31.5,37.08,64,Clouds,broken clouds,2025-09-06 06:42:00+00:00,5.63,28.6667,77.4333,2025-09-06 06:42:00
Mumbai,IN,26.99,30.0,83,Mist,mist,2025-09-06 07:22:02+00:00,5.66,19.0144,72.8479,2025-09-06 07:24:27
Delhi,IN,32.05,39.05,70,Haze,haze,2025-09-06 07:22:00+00:00,4.63,28.6667,77.2167,2025-09-06 07:24:27
Bengaluru,IN,26.67,28.59,74,Clouds,broken clouds,2025-09-06 07:13:40+00:00,3.6,12.9762,77.6033,2025-09-06 07:24:27
Chennai,IN,34.84,41.84,67,Clouds,scattered clouds,2025-09-06 07:13:18+00:00,3.09,13.0878,80.2785,2025-09-06 07:24:27
Kolkata,IN,33.97,40.97,59,Clouds,scattered clouds,2025-09-06 07:24:11+00:00,3.6,22.5697,88.3697,2025-09-06 07:24:27
Hyderabad,IN,29.23,31.59,61,Clouds,scattered clouds,2025-09-06 07:24:27+00:00,5.14,17.3753,78.4744,2025-09-06 07:24:27
Jaipur,IN,27.62,31.57,83,Mist,mist,2025-09-06 07:24:27+00:00,5.66,26.9167,75.8167,2025-09-06 07:24:27
Pune,IN,24.67,25.57,91,Clouds,overcast clouds,2025-09-06 07:24:27+00:00,5.91,18.5196,73.8553,2025-09-06 07:24:27
Ghaziabad,IN,31.47,37.31,65,Clouds,broken clouds,2025-09-06 07:24:18+00:00,5.63,28.6667,77.4333,2025-09-06 07:24:27
Mumbai,IN,26.99,30.0,83,Clouds,overcast clouds,2025-09-06 08:30:06+00:00,4.63,19.0144,72.8479,2025-09-06 08:34:19
Delhi,IN,33.05,40.05,62,Haze,haze,2025-09-06 08:34:18+00:00,4.63,28.6667,77.2167,2025-09-06 08:34:19
Bengaluru,IN,27.19,29.46,73,Clouds,broken clouds,2025-09-06 08:32:56+00:00,2.57,12.9762,77.6033,2025-09-06 08:34:19
Chennai,IN,35.09,42.09,68,Clouds,scattered clouds,2025-09-06 08:31:43+00:00,4.12,13.0878,80.2785,2025-09-06 08:34:19
Kolkata,IN,33.97,40.97,62,Clouds,scattered clouds,2025-09-06 08:34:18+00:00,4.63,22.5697,88.3697,2025-09-06 08:34:19
Hyderabad,IN,31.23,34.1,55,Clouds,scattered clouds,2025-09-06 08:30:13+00:00,6.17,17.3753,78.4744,2025-09-06 08:34:19
Jaipur,IN,28.62,33.51,79,Mist,mist,2025-09-06 08:34:19+00:00,6.17,26.9167,75.8167,2025-09-06 08:34:19
Pune,IN,27.45,30.41,77,Clouds,overcast clouds,2025-09-06 08:29:20+00:00,6.67,18.5196,73.8553,2025-09-06 08:34:19
Ghaziabad,IN,31.92,37.19,61,Clouds,broken clouds,2025-09-06 08:34:19+00:00,4.89,28.6667,77.4333,2025-09-06 08:34:19
Mumbai,IN,24.99,26.0,94,Rain,light rain,2025-09-06 09:25:00+00:00,2.57,19.0144,72.8479,2025-09-06 09:26:43
Delhi,IN,33.05,40.05,62,Haze,haze,2025-09-06 09:26:30+00:00,4.12,28.6667,77.2167,2025-09-06 09:26:43
Bengaluru,IN,27.09,29.37,74,Clouds,broken clouds,2025-09-06 09:23:16+00:00,2.57,12.9762,77.6033,2025-09-06 09:26:43
Chennai,IN,35.3,42.3,60,Clouds,scattered clouds,2025-09-06 09:23:02+00:00,4.12,13.0878,80.2785,2025-09-06 09:26:43
Kolkata,IN,33.97,40.97,59,Haze,haze,2025-09-06 09:26:43+00:00,4.12,22.5697,88.3697,2025-09-06 09:26:43
Hyderabad,IN,30.23,32.86,58,Clouds,scattered clouds,2025-09-06 09:26:43+00:00,5.14,17.3753,78.4744,2025-09-06 09:26:43
Jaipur,IN,28.62,33.51,79,Mist,mist,2025-09-06 09:25:03+00:00,5.14,26.9167,75.8167,2025-09-06 09:26:43
Pune,IN,27.45,30.41,77,Clouds,overcast clouds,2025-09-06 09:25:03+00:00,7.02,18.5196,73.8553,2025-09-06 09:26:43
Ghaziabad,IN,31.93,37.21,61,Clouds,broken clouds,2025-09-06 09:26:31+00:00,4.89,28.6667,77.4333,2025-09-06 09:26:43
Mumbai,IN,24.99,26.0,94,Rain,light rain,2025-09-06 10:32:26+00:00,4.12,19.0144,72.8479,2025-09-06 10:32:27
Delhi,IN,34.05,41.05,59,Haze,haze,2025-09-06 10:31:07+00:00,5.14,28.6667,77.2167,2025-09-06 10:32:27
Bengaluru,IN,27.16,29.41,73,Clouds,broken clouds,2025-09-06 10:28:10+00:00,2.57,12.9762,77.6033,2025-09-06 10:32:27
Chennai,IN,33.1,40.1,77,Clouds,scattered clouds,2025-09-06 10:32:26+00:00,3.13,13.0878,80.2785,2025-09-06 10:32:27
Kolkata,IN,33.97,40.11,55,Haze,haze,2025-09-06 10:32:27+00:00,4.12,22.5697,88.3697,2025-09-06 10:32:27
Hyderabad,IN,29.23,31.59,61,Clouds,broken clouds,2025-09-06 10:28:49+00:00,5.14,17.3753,78.4744,2025-09-06 10:32:27
Jaipur,IN,30.62,36.6,70,Haze,haze,2025-09-06 10:32:27+00:00,5.14,26.9167,75.8167,2025-09-06 10:32:27
Pune,IN,25.22,26.07,87,Clouds,overcast clouds,2025-09-06 10:32:27+00:00,6.6,18.5196,73.8553,2025-09-06 10:32:27
Ghaziabad,IN,31.02,34.89,60,Clouds,broken clouds,2025-09-06 10:32:27+00:00,4.42,28.6667,77.4333,2025-09-06 10:32:27
Mumbai,IN,24.99,26.0,94,Mist,mist,2025-09-06 11:15:52+00:00,3.09,19.0144,72.8479,2025-09-06 11:20:40
Delhi,IN,34.05,41.05,59,Haze,haze,2025-09-06 11:09:46+00:00,3.09,28.6667,77.2167,2025-09-06 11:20:40
Bengaluru,IN,26.56,26.56,79,Clouds,broken clouds,2025-09-06 11:19:29+00:00,3.43,12.9762,77.6033,2025-09-06 11:20:40
Chennai,IN,32.85,39.85,76,Clouds,scattered clouds,2025-09-06 11:11:43+00:00,4.12,13.0878,80.2785,2025-09-06 11:20:40
Kolkata,IN,32.97,38.74,58,Haze,haze,2025-09-06 11:13:43+00:00,4.12,22.5697,88.3697,2025-09-06 11:20:40
Hyderabad,IN,29.23,31.59,61,Haze,haze,2025-09-06 11:12:57+00:00,5.14,17.3753,78.4744,2025-09-06 11:20:40
Jaipur,IN,26.62,26.62,89,Mist,mist,2025-09-06 11:20:39+00:00,5.66,26.9167,75.8167,2025-09-06 11:20:40
Pune,IN,25.22,25.94,82,Clouds,overcast clouds,2025-09-06 11:11:41+00:00,6.6,18.5196,73.8553,2025-09-06 11:20:40
Ghaziabad,IN,31.05,34.95,60,Clouds,broken clouds,2025-09-06 11:20:40+00:00,4.42,28.6667,77.4333,2025-09-06 11:20:40
Mumbai,IN,24.99,26.0,94,Clouds,overcast clouds,2025-09-06 13:00:05+00:00,1.54,19.0144,72.8479,2025-09-06 13:00:05
Delhi,IN,32.05,39.05,66,Haze,haze,2025-09-06 12:56:05+00:00,4.12,28.6667,77.2167,2025-09-06 13:00:05
Bengaluru,IN,26.26,26.26,82,Clouds,overcast clouds,2025-09-06 13:00:04+00:00,2.75,12.9762,77.6033,2025-09-06 13:00:05
Chennai,IN,31.48,38.48,81,Clouds,few clouds,2025-09-06 12:59:31+00:00,4.12,13.0878,80.2785,2025-09-06 13:00:05
Kolkata,IN,31.97,38.92,66,Haze,haze,2025-09-06 12:57:07+00:00,5.66,22.5697,88.3697,2025-09-06 13:00:05
Hyderabad,IN,28.23,30.98,69,Haze,haze,2025-09-06 12:59:50+00:00,4.12,17.3753,78.4744,2025-09-06 13:00:05
Jaipur,IN,26.62,26.62,94,Clouds,broken clouds,2025-09-06 13:00:05+00:00,4.63,26.9167,75.8167,2025-09-06 13:00:05
Pune,IN,24.67,25.41,85,Clouds,overcast clouds,2025-09-06 13:00:05+00:00,3.8,18.5196,73.8553,2025-09-06 13:00:05
Ghaziabad,IN,30.44,35.1,66,Clear,clear sky,2025-09-06 13:00:05+00:00,3.07,28.6667,77.4333,2025-09-06 13:00:05
Mumbai,IN,24.99,26.0,94,Clouds,overcast clouds,2025-09-06 13:21:21+00:00,1.54,19.0144,72.8479,2025-09-06 13:30:31
Delhi,IN,31.05,37.73,70,Haze,haze,2025-09-06 13:21:16+00:00,3.6,28.6667,77.2167,2025-09-06 13:30:31
Bengaluru,IN,26.26,26.26,81,Clouds,overcast clouds,2025-09-06 13:20:12+00:00,2.75,12.9762,77.6033,2025-09-06 13:30:31
Chennai,IN,31.1,38.1,83,Mist,mist,2025-09-06 13:18:20+00:00,4.12,13.0878,80.2785,2025-09-06 13:30:31
Kolkata,IN,30.97,37.52,70,Haze,haze,2025-09-06 13:21:21+00:00,5.66,22.5697,88.3697,2025-09-06 13:30:31
Hyderabad,IN,27.23,29.64,74,Haze,haze,2025-09-06 13:20:25+00:00,4.12,17.3753,78.4744,2025-09-06 13:30:31
Jaipur,IN,26.62,26.62,89,Mist,mist,2025-09-06 13:18:13+00:00,5.14,26.9167,75.8167,2025-09-06 13:30:31
Pune,IN,24.67,25.41,85,Clouds,overcast clouds,2025-09-06 13:19:55+00:00,3.8,18.5196,73.8553,2025-09-06 13:30:31
Ghaziabad,IN,29.39,34.02,72,Clear,clear sky,2025-09-06 13:30:31+00:00,2.96,28.6667,77.4333,2025-09-06 13:30:31
Mumbai,IN,24.99,25.84,88,Mist,mist,2025-09-06 14:25:31+00:00,2.06,19.0144,72.8479,2025-09-06 14:28:25
Delhi,IN,30.05,36.17,74,Haze,haze,2025-09-06 14:25:04+00:00,2.57,28.6667,77.2167,2025-09-06 14:28:25
Bengaluru,IN,26.78,29.26,80,Clouds,overcast clouds,2025-09-06 14:24:25+00:00,2.29,12.9762,77.6033,2025-09-06 14:28:25
Chennai,IN,30.71,37.71,83,Mist,mist,2025-09-06 14:28:25+00:00,5.36,13.0878,80.2785,2025-09-06 14:28:25
Kolkata,IN,30.97,37.97,74,Haze,haze,2025-09-06 14:27:07+00:00,5.66,22.5697,88.3697,2025-09-06 14:28:25
Hyderabad,IN,27.23,29.64,74,Haze,haze,2025-09-06 14:25:29+00:00,4.12,17.3753,78.4744,2025-09-06 14:28:25
Jaipur,IN,25.62,26.69,94,Mist,mist,2025-09-06 14:28:25+00:00,3.6,26.9167,75.8167,2025-09-06 14:28:25
Pune,IN,24.11,24.93,90,Clouds,overcast clouds,2025-09-06 14:28:25+00:00,3.05,18.5196,73.8553,2025-09-06 14:28:25
Ghaziabad,IN,29.24,34.08,74,Clear,clear sky,2025-09-06 14:28:25+00:00,2.96,28.6667,77.4333,2025-09-06 14:28:25
Mumbai,IN,25.99,25.99,89,Mist,mist,2025-09-06 15:26:30+00:00,2.06,19.0144,72.8479,2025-09-06 15:26:42
Delhi,IN,30.05,36.17,74,Haze,haze,2025-09-06 15:26:41+00:00,3.6,28.6667,77.2167,2025-09-06 15:26:42
